Position,Track Name,Artist,Streams,date,region,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Top_50_Appearnces
195.0,Como Llora,Juanfran,628693,2020-07-02,global,52zq2a71SGs3f1vJuv59ui,0.8270000000000001,0.629,6.0,-3.966,0.0,0.185,0.183,0.0,0.084,0.486,88.064,0
9.0,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,3029109,2020-07-03,global,0PvFJmanyNQMseIFrU708S,0.823,0.586,6.0,-6.606,0.0,0.2,0.114,0.0,0.193,0.34700000000000003,125.971,205
12.0,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,2918502,2020-07-03,global,1H7KnK26kc1YyellpbINEn,0.49,0.618,1.0,-5.655,1.0,0.10400000000000001,0.0221,3.77e-06,0.259,0.28600000000000003,99.7,77
19.0,Aim For The Moon (feat. Quavo),Pop Smoke,2489981,2020-07-03,global,6O7fPYTsb2mY0PiFt2ymDB,0.713,0.605,11.0,-7.487,1.0,0.107,0.49700000000000005,3.46e-06,0.115,0.43200000000000005,142.025,2
25.0,44 BullDog,Pop Smoke,2185344,2020-07-03,global,7sjFIZ1g5QLJLGja3k592K,0.8,0.564,8.0,-5.817,1.0,0.4,0.0287,1.65e-06,0.11199999999999999,0.318,139.989,2
26.0,Gangstas,Pop Smoke,2159149,2020-07-03,global,1hg3RlqFZXJb5YgRoK9qmF,0.5479999999999999,0.506,4.0,-7.434,0.0,0.102,0.203,0.0001,0.0788,0.557,119.98700000000001,2
30.0,Bad Bitch From Tokyo (Intro),Pop Smoke,2055674,2020-07-03,global,4OGIeHtYhRTJ8iW21UUyZW,0.645,0.64,10.0,-6.871,0.0,0.179,0.395,1.04e-05,0.28600000000000003,0.674,140.248,1
37.0,Creature (feat. Swae Lee),Pop Smoke,1865552,2020-07-03,global,3eV2WT9YhfzkxbufnBF8wK,0.794,0.7170000000000001,7.0,-5.73,1.0,0.251,0.0511,0.0,0.195,0.37200000000000005,141.881,1
40.0,Make It Rain (feat. Rowdy Rebel),Pop Smoke,1831675,2020-07-03,global,71d7LaAgPcNcUopu3OzmP7,0.5,0.767,1.0,-4.105,1.0,0.40299999999999997,0.162,9.790000000000001e-05,0.385,0.58,159.477,1
42.0,Yea Yea,Pop Smoke,1827057,2020-07-03,global,0bjgQ24UZGwKikldIyEOgf,0.7170000000000001,0.474,5.0,-8.383,0.0,0.40299999999999997,0.0509,0.0,0.139,0.44799999999999995,123.906,1
44.0,Got It On Me,Pop Smoke,1757836,2020-07-03,global,25zlnOAzbVoOzIeXSvQFf1,0.688,0.647,2.0,-7.257999999999999,1.0,0.19,0.00815,1.65e-05,0.095,0.195,88.834,7
47.0,Bläulich,Apache 207,1729674,2020-07-03,global,57tck8MCxkY6tcQC6VhahR,0.7959999999999999,0.687,1.0,-7.855,1.0,0.35700000000000004,0.0633,0.000443,0.11800000000000001,0.222,153.959,3
49.0,Snitching (feat. Quavo & Future),Pop Smoke,1694663,2020-07-03,global,2FhEj9lvEIaJihjFprRrGt,0.9440000000000001,0.579,8.0,-4.961,1.0,0.191,0.0381,0.0,0.253,0.769,135.033,1
53.0,Something Special,Pop Smoke,1633149,2020-07-03,global,5kkaSMcf4BFlhRRICCKZb6,0.7390000000000001,0.616,7.0,-6.962999999999999,0.0,0.0338,0.252,1.93e-06,0.10099999999999999,0.654,91.071,0
56.0,Mood Swings (feat. Lil Tjay),Pop Smoke,1613739,2020-07-03,global,5rZlwNFl01HqLWBQGryKSm,0.48,0.602,10.0,-6.335,0.0,0.368,0.48700000000000004,0.0,0.0848,0.26899999999999996,179.798,86
61.0,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,1535232,2020-07-03,global,4JB0EAT4BkLShTyTt50FmO,0.813,0.615,10.0,-5.624,0.0,0.132,0.061,0.0,0.654,0.321,111.039,0
63.0,West Coast Shit (feat. Tyga & Quavo),Pop Smoke,1495603,2020-07-03,global,1JDhNQ0oOT7XpclZn3aQ8F,0.831,0.762,11.0,-5.656000000000001,0.0,0.207,0.0885,0.0,0.107,0.495,99.999,0
65.0,Enjoy Yourself (feat. Karol G),Pop Smoke,1483136,2020-07-03,global,3NWrHCwvyII4fTx05PN3IO,0.764,0.6759999999999999,11.0,-6.761,0.0,0.0927,0.389,0.0,0.215,0.461,97.02,0
67.0,What You Know Bout Love,Pop Smoke,1450065,2020-07-03,global,1tkg4EHVoqnhR6iFEXb60y,0.7090000000000001,0.5479999999999999,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.5429999999999999,83.995,137
84.0,Tunnel Vision (Outro),Pop Smoke,1189267,2020-07-03,global,2SxR5RitJdsG6wINvJLBSD,0.718,0.66,2.0,-7.39,1.0,0.325,0.363,0.0,0.159,0.659,142.879,0
101.0,Diana (feat. King Combs),Pop Smoke,1072778,2020-07-03,global,4Tc9PHEoeP17PQj3OOKXPu,0.794,0.792,7.0,-6.888999999999999,1.0,0.18600000000000003,0.22,0.0,0.0998,0.546,126.994,0
120.0,Nacht zu kurz,Luciano,898062,2020-07-03,global,6rc0vqoHYtF1J79fsIo9ia,0.778,0.396,7.0,-10.556,0.0,0.34299999999999997,0.0736,0.000134,0.0958,0.233,140.89,0
149.0,Slow Grenade,Ellie Goulding,790083,2020-07-03,global,5z8uLrYMcUVvzTV28twt44,0.758,0.562,9.0,-6.3020000000000005,1.0,0.0771,0.0996,0.0,0.0996,0.581,142.035,0
150.0,Unbekannt,Bozza,782593,2020-07-03,global,0iqichhGnbEy9w6p4sytpW,0.583,0.687,0.0,-5.756,1.0,0.149,0.129,1.15e-05,0.24100000000000002,0.16,94.64200000000001,0
159.0,Tout Est Bon,Boef,742390,2020-07-03,global,4BFjxR3dQzgSYFWjOnP4S3,0.7909999999999999,0.861,8.0,-5.311,0.0,0.12,0.21100000000000002,0.0,0.0833,0.9620000000000001,95.21600000000001,0
187.0,Flood My Wrist (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,686424,2020-07-03,global,5Tj4faD9lGyMw8ZatUYR6G,0.904,0.672,1.0,-6.544,1.0,0.19699999999999998,0.0038200000000000005,3e-06,0.138,0.39799999999999996,139.984,0
106.0,YAYA,6ix9ine,1004881,2020-07-04,global,6EfBMJQwe2xLgldra6DaYp,0.672,0.733,11.0,-5.377000000000001,1.0,0.0566,0.0028899999999999998,0.0,0.19899999999999998,0.354,105.04299999999999,0
198.0,Hotel California - 2013 Remaster,Eagles,668063,2020-07-04,global,40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2.0,-9.484,1.0,0.027000000000000003,0.0057399999999999994,0.0004940000000000001,0.0575,0.609,147.125,0
146.0,Monster,Red Velvet - IRENE & SEULGI,720284,2020-07-06,global,6c1QaQHdDhtFMfUkhueuXK,0.631,0.748,4.0,-2.569,0.0,0.0488,0.212,0.0,0.537,0.35100000000000003,115.665,0
197.0,Be Happy,Dixie D’Amelio,613872,2020-07-06,global,0egBBvt6cfROuCHP5nBABx,0.723,0.6579999999999999,0.0,-4.94,1.0,0.12,0.209,0.0,0.262,0.599,86.985,0
35.0,Life's A Mess (feat. Halsey),Juice WRLD,1602571,2020-07-07,global,1yHdZ9S6rBlNPH3LDNMy2P,0.636,0.44799999999999995,1.0,-8.969,1.0,0.0359,0.335,0.0,0.17,0.18600000000000003,143.124,3
126.0,Rags2Riches (feat. ATR Son Son),Rod Wave,812314,2020-07-08,global,1ENdcyhqdylaLsPVgB83qq,0.904,0.252,5.0,-17.54,0.0,0.11,0.294,0.0,0.10400000000000001,0.22699999999999998,117.994,0
61.0,Come & Go (with Marshmello),Juice WRLD,1233395,2020-07-09,global,4Lxseh0wN7N0ljiOh8KwbU,0.625,0.8109999999999999,0.0,-5.183,1.0,0.0659,0.0173,0.0,0.16,0.532,144.994,0
195.0,Alane,Robin Schulz,635637,2020-07-09,global,2u6Jm2klS4yvAlbSHlxUwI,0.581,0.799,3.0,-6.66,1.0,0.16399999999999998,0.0419,9.43e-06,0.11,0.662,124.00200000000001,0
2.0,Come & Go (with Marshmello),Juice WRLD,5350650,2020-07-10,global,7y7w4tl4MaRC2UMEj1mPtr,0.625,0.8140000000000001,0.0,-5.181,1.0,0.0657,0.0172,0.0,0.158,0.535,144.991,28
3.0,Life's A Mess (feat. Halsey),Juice WRLD,5307634,2020-07-10,global,4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,1.0,-8.9,1.0,0.0351,0.337,0.0,0.166,0.177,143.078,14
4.0,Conversations,Juice WRLD,5271158,2020-07-10,global,2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,11.0,-5.825,1.0,0.0838,0.17600000000000002,0.0,0.151,0.57,159.93,14
7.0,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,4353990,2020-07-10,global,66FgjA5ZQJJuypFG1bc8se,0.701,0.65,6.0,-6.313,1.0,0.10400000000000001,0.29100000000000004,0.0,0.11199999999999999,0.647,90.00299999999999,14
8.0,Wishing Well,Juice WRLD,4340046,2020-07-10,global,6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,28
9.0,Titanic,Juice WRLD,4243741,2020-07-10,global,1QoG0Yqz1onMsdbOibZVke,0.568,0.545,1.0,-6.667999999999999,0.0,0.0447,0.168,0.0,0.11199999999999999,0.23399999999999999,174.144,6
10.0,Righteous,Juice WRLD,4139236,2020-07-10,global,615vw74T1NebV8pKoutm2J,0.706,0.625,0.0,-7.426,1.0,0.0314,0.0417,0.0,0.129,0.225,142.94799999999998,13
11.0,Bad Energy,Juice WRLD,4113277,2020-07-10,global,0JoWBcL61YWLXM5vW0YTHO,0.654,0.452,7.0,-6.36,1.0,0.0439,0.17,0.0,0.114,0.532,138.034,6
13.0,Blood On My Jeans,Juice WRLD,3864102,2020-07-10,global,3MmCFghNjzZMn3HKqbVizn,0.868,0.55,6.0,-6.417000000000001,1.0,0.226,0.183,0.0,0.109,0.46399999999999997,117.943,7
15.0,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,3424125,2020-07-10,global,7iIzwqG5UxPYwTYUUK4pzU,0.66,0.76,2.0,-5.726,1.0,0.0787,0.29100000000000004,0.0,0.632,0.39399999999999996,127.984,5
16.0,Anxiety - Intro,Juice WRLD,3357478,2020-07-10,global,0YevRlTDW9tyIwViCyke8Q,0.307,0.528,11.0,-11.337,0.0,0.10800000000000001,0.972,0.00056,0.222,0.58,174.795,1
17.0,Fighting Demons,Juice WRLD,3299428,2020-07-10,global,0jo6Nd4iJU0UFHqS0Xd4l4,0.7070000000000001,0.67,7.0,-6.327999999999999,0.0,0.257,0.0813,0.0,0.098,0.235,163.099,5
18.0,I Want It,Juice WRLD,3124838,2020-07-10,global,6RsRMf9e4KUyo3MecGffNL,0.28800000000000003,0.638,4.0,-6.935,0.0,0.0779,0.133,8.159999999999999e-05,0.14,0.147,66.42399999999999,4
19.0,Screw Juice,Juice WRLD,3043174,2020-07-10,global,2XSO13Gyndo7MDdtYibIxO,0.595,0.528,5.0,-7.371,0.0,0.0935,0.08199999999999999,0.0,0.142,0.515,150.07299999999998,4
21.0,Stay High,Juice WRLD,2952887,2020-07-10,global,1AnkdcHl86kEhDvhaKDuIe,0.745,0.5,8.0,-6.184,1.0,0.136,0.439,0.0,0.0943,0.433,76.968,6
24.0,Up Up And Away,Juice WRLD,2900842,2020-07-10,global,5lcIegmdblnWqT9nS9EhZj,0.6609999999999999,0.665,4.0,-6.356,0.0,0.053,0.5379999999999999,0.0,0.0981,0.486,75.059,5
26.0,The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,2758087,2020-07-10,global,38iBrrbbXyWaSPkmuDNgjZ,0.88,0.787,8.0,-5.189,1.0,0.11800000000000001,0.226,0.0,0.12,0.588,113.01799999999999,1
28.0,Can't Die,Juice WRLD,2722311,2020-07-10,global,6DuHcOuuGWXNvF3uocsrBa,0.652,0.6709999999999999,2.0,-5.89,1.0,0.0756,0.0222,0.0,0.107,0.27399999999999997,84.008,3
31.0,Man Of The Year,Juice WRLD,2587103,2020-07-10,global,1uA914Md6wsy9NDryyBypH,0.621,0.695,4.0,-5.124,1.0,0.0911,0.00584,0.0,0.086,0.298,173.96599999999998,4
38.0,Juice WRLD Speaks From Heaven - Outro,Juice WRLD,2194107,2020-07-10,global,2GriTXl7gRSBv1A2IGZtnL,0.396,0.373,9.0,-14.097000000000001,0.0,0.0989,0.991,0.0978,0.545,0.526,125.23100000000001,1
42.0,"The Man, The Myth, The Legend - Interlude",Juice WRLD,2066844,2020-07-10,global,0veNpTQFqfmTX0rsJmO2rO,0.667,0.447,2.0,-14.625,1.0,0.7609999999999999,0.9159999999999999,0.0,0.612,0.8290000000000001,83.53399999999999,1
88.0,Tiefschwarz (feat. Samra),Kontra K,1212609,2020-07-10,global,7bDSLyTjZ1VjU5kPHTL3Ko,0.7509999999999999,0.7829999999999999,7.0,-5.926,1.0,0.22,0.0715,1.9399999999999997e-05,0.114,0.379,94.00299999999999,0
92.0,Be Like That - feat. Swae Lee & Khalid,Kane Brown,1184073,2020-07-10,global,5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7.0,-8.415,1.0,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,0
98.0,Tak Tiki Tak,Harry Nach,1131970,2020-07-10,global,7gwwt1IaAWwmB7af0AcuBM,0.8009999999999999,0.579,11.0,-4.78,0.0,0.0813,0.33299999999999996,0.00035499999999999996,0.172,0.231,99.994,0
110.0,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,1018281,2020-07-10,global,1pqnQ41XbfKjaFu6M0eGJp,0.76,0.6579999999999999,7.0,-5.275,1.0,0.275,0.162,0.0,0.195,0.565,100.20200000000001,71
119.0,Tattoo - Remix with Camilo,Rauw Alejandro,964751,2020-07-10,global,4ZRrLHqzhGRXYj2qcB4s5S,0.848,0.637,9.0,-5.132000000000001,1.0,0.156,0.0413,0.0,0.0521,0.698,96.988,105
120.0,Smile,Katy Perry,955219,2020-07-10,global,3DXdjHnePKnh6oXw2ZgGSl,0.7829999999999999,0.912,0.0,-3.713,1.0,0.243,0.0238,0.0,0.33899999999999997,0.7490000000000001,98.025,0
121.0,GEH DEIN WEG (feat. Loredana),KC Rebell,950293,2020-07-10,global,3yFmG1luaLjuHWI6BGmwxJ,0.802,0.727,5.0,-5.48,1.0,0.121,0.0148,0.0,0.113,0.581,148.018,0
135.0,Tócame (feat. Arcangel & De La Ghetto),Anitta,880533,2020-07-10,global,4cno0k9jDEFpLAQyHNjqVx,0.785,0.74,1.0,-5.374,1.0,0.172,0.0205,8.28e-05,0.22,0.746,100.057,0
147.0,My Affection (with PARTYNEXTDOOR),Summer Walker,820286,2020-07-10,global,2aSM4sbNN7cSmpYOG0sf46,0.632,0.495,7.0,-8.335,1.0,0.14300000000000002,0.33299999999999996,0.0,0.0941,0.233,77.083,0
167.0,Party Girl (Remix),StaySolidRocky,738700,2020-07-10,global,0XkmeG97T4mtYlWRJcrxec,0.752,0.375,6.0,-10.157,0.0,0.204,0.5329999999999999,0.0,0.175,0.591,129.995,2
173.0,Love Me Land,Zara Larsson,722594,2020-07-10,global,3J6bLodhUHgNyzEZLgcieN,0.302,0.48100000000000004,2.0,-7.023,0.0,0.0625,0.0945,5.33e-06,0.142,0.252,216.334,0
175.0,queen of broken hearts,blackbear,720193,2020-07-10,global,1YaLBadQjS701ZLZRGjPMX,0.716,0.711,0.0,-6.098,1.0,0.0769,0.00644,0.0,0.0783,0.8270000000000001,97.016,0
180.0,"Ay, DiOs Mío!",KAROL G,708410,2020-07-10,global,7x4ASXYEKfQBCewcZhK776,0.718,0.7120000000000001,11.0,-4.3660000000000005,1.0,0.174,0.512,0.00121,0.10400000000000001,0.531,180.03400000000002,101
180.0,SWAG,YG,702741,2020-07-11,global,2ap9kKsIEiWa4bzsjqACEx,0.861,0.58,8.0,-7.07,0.0,0.33799999999999997,0.0188,2.22e-06,0.0767,0.805,157.875,0
187.0,you broke me first,Tate McRae,690528,2020-07-11,global,45bE4HXI0AwGZXfZtMp8JR,0.642,0.374,4.0,-9.386000000000001,1.0,0.0545,0.7859999999999999,0.0,0.0906,0.0799,124.09899999999999,168
174.0,Head & Heart (feat. MNEK),Joel Corry,672697,2020-07-13,global,6cx06DFPPHchuUAcTxznu9,0.7340000000000001,0.8740000000000001,8.0,-3.158,1.0,0.0662,0.168,1.1400000000000001e-05,0.0489,0.905,122.95299999999999,189
123.0,Your eyes tell,BTS,870907,2020-07-14,global,3TZ7NHkMT82AhwuYsd00Hz,0.449,0.491,9.0,-6.433,0.0,0.028999999999999998,0.27899999999999997,0.0,0.0654,0.258,139.923,0
112.0,Stay Gold,BTS,960104,2020-07-15,global,3Ys2PYl1wyPKQIwyqhP9cQ,0.723,0.634,1.0,-5.415,1.0,0.0542,0.0892,0.0,0.0787,0.5820000000000001,129.017,0
4.0,POPSTAR (feat. Drake),DJ Khaled,4282116,2020-07-17,global,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,5.0,-4.8180000000000005,0.0,0.261,0.057,0.0,0.134,0.45,163.071,94
10.0,Party Girl (Remix),StaySolidRocky,2973908,2020-07-17,global,1eIsyfDHoEbemSnQFsgyAv,0.752,0.375,6.0,-10.157,0.0,0.204,0.5329999999999999,0.0,0.175,0.591,129.995,12
22.0,GREECE (feat. Drake),DJ Khaled,2358568,2020-07-17,global,35RJhm1pEovTBwnNR0zWad,0.695,0.34299999999999997,5.0,-10.798,1.0,0.0432,0.0743,1.04e-06,0.107,0.22899999999999998,85.84,69
47.0,What's Love Got to Do with It,Kygo,1597069,2020-07-17,global,3Be7CLdHZpyzsVijme39cW,0.75,0.664,8.0,-5.9079999999999995,0.0,0.154,0.275,0.0,0.0632,0.617,105.023,1
90.0,Never Know (feat. SHIRIN DAVID),Luciano,1165254,2020-07-17,global,5Hkj1XjMJv5QCGc9NwZm6z,0.8740000000000001,0.542,10.0,-7.064,0.0,0.344,0.0621,0.124,0.18100000000000002,0.48100000000000004,142.016,0
138.0,Funny,Zedd,841596,2020-07-17,global,4FYbo4yQzu3hGkj2Ix4ucW,0.664,0.66,5.0,-4.646,1.0,0.0243,0.512,0.0,0.26,0.355,99.946,0
154.0,Easy,Troye Sivan,793062,2020-07-17,global,3gwoz4xZuye0agjYgrC2je,0.639,0.569,0.0,-7.236000000000001,0.0,0.0487,0.0581,0.000169,0.10800000000000001,0.616,142.967,0
159.0,Love I’m Given,Ellie Goulding,777101,2020-07-17,global,2EPvkwP4Djr1s59GxAh8tO,0.517,0.805,1.0,-4.897,0.0,0.0867,0.152,0.0,0.0714,0.753,140.128,0
166.0,Jolie nana,Aya Nakamura,758546,2020-07-17,global,34FbkFgAbv4ffvhL2XQMVm,0.813,0.64,2.0,-5.9079999999999995,1.0,0.272,0.26899999999999996,0.0,0.131,0.488,92.98899999999999,0
176.0,No Bailes Sola,Danna Paola,716580,2020-07-17,global,1GNSWpe2SB30zYGbNTD96b,0.598,0.7340000000000001,10.0,-3.9819999999999998,1.0,0.11599999999999999,0.20800000000000002,0.0,0.272,0.621,179.885,0
182.0,Miskin,Samra,705154,2020-07-17,global,7yJLc4dA0VObbLE88lZZ5q,0.5539999999999999,0.597,1.0,-10.116,1.0,0.49700000000000005,0.43799999999999994,0.0,0.106,0.44799999999999995,125.7,0
171.0,Singapur,El Alfa,712963,2020-07-18,global,4QfZYDhGZc0T2RDvGiI69E,0.853,0.909,7.0,-2.4730000000000003,1.0,0.22899999999999998,0.0522,0.0223,0.129,0.8029999999999999,112.98700000000001,0
38.0,Only You Freestyle,Headie One,1721341,2020-07-21,global,4OENnoidV0h8gJV6bhrw7r,0.68,0.826,5.0,-2.5610000000000004,1.0,0.27,0.562,0.0,0.254,0.804,146.95,3
131.0,What Makes You Beautiful,One Direction,796824,2020-07-22,global,4cluDES4hQEUhmXj6TXkSo,0.726,0.787,4.0,-2.494,1.0,0.0737,0.009000000000000001,0.0,0.0596,0.888,124.99,1
177.0,Heather,Conan Gray,667233,2020-07-22,global,4xqrdfXkTW4T0RauPLv3WA,0.35700000000000004,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.07799999999999,153
183.0,TELL ME WHY,The Kid LAROI,656513,2020-07-22,global,27BBfeJZBFlZ60Sgx7iOgL,0.6,0.723,6.0,-4.928,0.0,0.158,0.109,0.0,0.16699999999999998,0.46299999999999997,149.881,0
185.0,Story of My Life,One Direction,656058,2020-07-22,global,4nVBt6MZDDP6tRVdQTgxJg,0.6,0.6629999999999999,3.0,-5.8020000000000005,1.0,0.0477,0.225,0.0,0.11900000000000001,0.28600000000000003,121.07,1
21.0,The Climb Back,J. Cole,2205585,2020-07-23,global,0FlfN5cbUUpIHCRH8X1M44,0.61,0.569,10.0,-9.447000000000001,0.0,0.345,0.0398,0.0,0.337,0.287,81.40899999999999,1
26.0,Lion King On Ice,J. Cole,2120540,2020-07-23,global,1ZvBVbsaNqHEP6ymXaPGlj,0.732,0.6629999999999999,6.0,-7.6160000000000005,0.0,0.192,0.0819,0.0,0.115,0.22699999999999998,139.964,2
53.0,Drag Me Down,One Direction,1428188,2020-07-23,global,2K87XMYnUMqLcX3zvtAF4G,0.73,0.703,0.0,-5.672000000000001,0.0,0.0369,0.109,0.0,0.0657,0.595,138.113,0
64.0,History,One Direction,1286335,2020-07-23,global,0HMjXBAZmSYOTTi33WpMso,0.655,0.6990000000000001,11.0,-4.421,1.0,0.0493,0.0352,0.0,0.064,0.802,86.704,0
65.0,Steal My Girl,One Direction,1279598,2020-07-23,global,2Bs4jQEGMycglOfWPBqrVG,0.536,0.768,10.0,-5.9479999999999995,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,0
69.0,Little Things,One Direction,1251524,2020-07-23,global,7kSLdGdXLey7pzLsWpdg1h,0.7070000000000001,0.222,7.0,-11.716,1.0,0.0329,0.7879999999999999,0.0,0.205,0.556,110.095,0
86.0,Perfect,One Direction,1145215,2020-07-23,global,3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,2.0,-5.231,1.0,0.0762,0.0598,0.0,0.11900000000000001,0.396,99.93299999999999,0
87.0,18,One Direction,1143233,2020-07-23,global,3JjnGLK8IxkNLvo8Lb3KOM,0.6809999999999999,0.5820000000000001,6.0,-7.76,0.0,0.0313,0.22,0.0,0.11900000000000001,0.221,124.038,0
90.0,They Don't Know About Us,One Direction,1118494,2020-07-23,global,72C7aUQECOhNtnD0AC36ua,0.512,0.754,0.0,-6.031000000000001,1.0,0.0549,0.135,0.0,0.0881,0.336,147.89,0
94.0,Kiss You,One Direction,1107773,2020-07-23,global,0AkQbXGN4KG34TS7xLrM68,0.63,0.934,4.0,-2.559,1.0,0.0589,0.0186,0.0,0.324,0.905,89.992,0
96.0,Live While We're Young,One Direction,1086285,2020-07-23,global,6aGjEZ7kq3YXgD0EDt80O5,0.6579999999999999,0.8370000000000001,2.0,-2.063,1.0,0.0543,0.0629,0.0,0.0969,0.9359999999999999,126.015,0
100.0,Best Song Ever,One Direction,1072975,2020-07-23,global,5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.877,1.0,-2.986,1.0,0.0465,0.0227,0.0,0.0789,0.486,118.491,0
116.0,You & I,One Direction,958410,2020-07-23,global,2afCBiru10AFckfOa49wIa,0.574,0.32899999999999996,1.0,-6.829,1.0,0.0274,0.22,0.0,0.0986,0.35600000000000004,130.993,0
117.0,Night Changes,One Direction,954648,2020-07-23,global,5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,8.0,-7.747000000000001,1.0,0.0353,0.8590000000000001,0.0,0.115,0.37,120.001,0
127.0,One Thing,One Direction,886850,2020-07-23,global,5G2c6FsfTzgYUzageCmfXY,0.713,0.718,2.0,-3.806,1.0,0.0278,0.00233,0.0,0.0838,0.6559999999999999,126.999,0
152.0,Olivia,One Direction,784452,2020-07-23,global,5dONhl6aXFuN86UBdayF6W,0.64,0.6809999999999999,6.0,-5.362,1.0,0.0334,0.0438,0.0,0.166,0.6759999999999999,118.06200000000001,0
167.0,Midnight Memories,One Direction,746191,2020-07-23,global,5wjmqUGN7vrAqFqDWrywlZ,0.43200000000000005,0.868,6.0,-2.01,0.0,0.0882,0.00725,0.0,0.233,0.5670000000000001,156.128,0
168.0,No Control,One Direction,744939,2020-07-23,global,4JaLkM90MJutDAl5jD9BZX,0.5579999999999999,0.9159999999999999,1.0,-3.145,0.0,0.0839,0.0278,0.0,0.0296,0.85,142.984,0
181.0,Gotta Be You,One Direction,698419,2020-07-23,global,3jJ5NJ3aNWvV70Rd7hgZIH,0.495,0.583,8.0,-4.531000000000001,1.0,0.0249,0.374,0.0,0.0781,0.603,84.969,0
187.0,More Than This,One Direction,689247,2020-07-23,global,0UAB340gAcSMk3r0a8PTag,0.498,0.715,0.0,-4.446000000000001,1.0,0.0315,0.0607,0.0,0.27399999999999997,0.225,151.809,0
189.0,What You Waiting For,SOMI,681338,2020-07-23,global,4CoxD8tetisleUQDA7vn1B,0.765,0.688,8.0,-5.072,1.0,0.0731,0.0164,0.0,0.11199999999999999,0.794,121.90100000000001,0
1.0,cardigan,Taylor Swift,7742178,2020-07-24,global,4LEK9rD7TWIG4FCL1s27XC,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.00034500000000000004,0.25,0.551,130.033,1
2.0,the 1,Taylor Swift,7420303,2020-07-24,global,0Jlcvv8IykzHaSmj49uNW8,0.777,0.35700000000000004,0.0,-6.942,1.0,0.0522,0.757,7.28e-06,0.10800000000000001,0.172,139.88299999999998,15
3.0,exile (feat. Bon Iver),Taylor Swift,6977835,2020-07-24,global,4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6.0,-8.426,1.0,0.0287,0.778,5.6200000000000004e-05,0.11,0.152,75.602,26
4.0,the last great american dynasty,Taylor Swift,5961910,2020-07-24,global,2Eeur20xVqfUoM3Q7EFPFt,0.6859999999999999,0.662,7.0,-8.505,1.0,0.0413,0.467,0.0023,0.109,0.706,147.922,12
5.0,my tears ricochet,Taylor Swift,5721464,2020-07-24,global,1DnpjwTbSwV2V6O4PABMjW,0.456,0.263,0.0,-10.63,1.0,0.0332,0.8059999999999999,0.0,0.0749,0.111,129.86,1
8.0,mirrorball,Taylor Swift,5028753,2020-07-24,global,0ZNU020wNYvgW84iljPkPP,0.5529999999999999,0.413,2.0,-10.037,1.0,0.0334,0.687,2.33e-06,0.0594,0.379,110.10700000000001,8
9.0,august,Taylor Swift,5022656,2020-07-24,global,1X2cYhcDMfDtiRIYHZCpQu,0.532,0.623,5.0,-9.208,1.0,0.0331,0.5379999999999999,7.28e-05,0.0925,0.40299999999999997,89.93700000000001,1
10.0,seven,Taylor Swift,4751526,2020-07-24,global,6KJqZcs9XDgVck7Lg9QOTC,0.596,0.488,4.0,-10.769,1.0,0.0274,0.9,2.7000000000000002e-05,0.091,0.415,94.926,8
12.0,this is me trying,Taylor Swift,4499491,2020-07-24,global,0j5renyfv1ChCoe1ca7bDP,0.515,0.47600000000000003,9.0,-9.843,1.0,0.0328,0.314,4.74e-05,0.171,0.41200000000000003,135.886,1
13.0,illicit affairs,Taylor Swift,4278116,2020-07-24,global,2NmsngXHeC1GQ9wWrzhOMf,0.5589999999999999,0.31,10.0,-10.445,1.0,0.0338,0.8809999999999999,0.0,0.106,0.46,119.845,7
14.0,invisible string,Taylor Swift,4243086,2020-07-24,global,3yz88FVJQhwG2EqYHw3pkx,0.653,0.452,4.0,-11.142999999999999,0.0,0.055,0.838,7.730000000000001e-05,0.10800000000000001,0.45,83.43299999999999,1
